삼성전자 갤럭시북 프로 NT950XDC-XC58S,i5-11세대,8,256,1756760,1150,15.6,외장
LG전자 2021 울트라기어 17U70P-FA56K 16GB램,i5-11세대,16,256,1979000,1950,17,외장
삼성전자 갤럭시북 프로360 NT930QDY-A51A WIN10,i5-11세대,16,256,2254800,1040,13.3,내장
LG전자 2021 울트라기어 15UD70P-PX50K WIN10,i5-11세대,8,256,1540000,1850,15.6,외장
LG전자 그램360 14TD90P-GX50K WIN10,i5-11세대,8,256,1507760,1250,14,내장
HP 파빌리온 14-dv0075TU,i5-11세대,8,256,848000,1410,14,내장
삼성전자 갤럭시북 이온2 NT950XDZ-A58AW WIN10 16GB램,i5-11세대,16,256,1552640,1190,15.6,내장
삼성전자 갤럭시북 프로 NT950XDC-XC58B,i5-11세대,8,256,1813270,1150,15.6,외장
GIGABYTE G7 GD Gen11 i5 WIN10,i5-11세대,16,512,1589000,2500,17,외장
LG전자 2021 울트라기어 17UD70P-PX56K WIN10 16GB램,i5-11세대,16,256,1657530,1950,17,외장
DELL XPS 13 9305 WH01KR,i5-11세대,8,256,1349300,1160,13.3,내장
ASUS 비보북 S14 S433EA-AM605 WIN10,i5-11세대,8,512,835260,1400,14,내장
삼성전자 갤럭시북 플렉스2 NT950QDZ-G51AB WIN10,i5-11세대,16,256,2099000,1570,15.6,외장
삼성전자 갤럭시북 프로 NT930XDB-KC58S,i5-11세대,8,256,1569990,870,13.3,내장
DELL 보스트로 14 3400 0004KR WIN10,i5-11세대,8,256,693500,1590,14,내장
LG전자 2021 울트라PC 15U50P-GR56K 32GB램,i5-11세대,32,256,1301900,1800,15.6,내장
LG전자 2021 그램16 16Z90P-GA50K,i5-11세대,8,256,1506400,1190,16,내장
삼성전자 노트북 플러스2 NT560XDZ-G58A WIN10,i5-11세대,8,256,1467180,1850,15.6,외장
HP 250 G8-363U1PC,i5-11세대,8,256,819000,1690,15.6,내장
ASUS 젠북 UX425EA-BM117 WIN10,i5-11세대,16,512,1859990,1170,14,내장
DELL 2in1 인스피론 14 5410 DN5410A-WH03KR,i5-11세대,8,512,1128940,1500,14,외장
삼성전자 갤럭시북 프로 NT950XDX-G51A WIN10,i5-11세대,16,256,2147410,1150,15.6,외장
LG전자 2021 울트라기어 17UD70P-PX56K WIN10,i5-11세대,8,256,1669170,1950,17,외장
삼성전자 갤럭시북 플렉스2 NT950QDA-XC58B,i5-11세대,8,256,1954970,1570,15.6,외장
LG전자 2021 울트라기어 17U70P-FA56K,i5-11세대,8,256,1690830,1950,17,외장
LG전자 그램360 16TD90P-GX50K WIN10,i5-11세대,8,256,1737870,1480,16,내장
삼성전자 갤럭시북 프로 NT950XDB-KC58S,i5-11세대,8,256,1659990,1050,15.6,내장
DELL 2in1 XPS 13 9310 2001KR,i5-11세대,8,256,1948740,1320,13.4,내장
삼성전자 갤럭시북 프로 NT950XDB-KC58P,i5-11세대,8,256,1678880,1050,15.6,내장
DELL 인스피론 13 7300 WH03KR,i5-11세대,8,512,1300730,1014,13.3,외장
삼성전자 갤럭시북 프로 NT950XDB-KM59S,i5-11세대,8,512,1793550,1050,15.6,내장
삼성전자 갤럭시북 프로360 NT950QDY-A51A WIN10,i5-11세대,16,256,2262280,1390,15.6,내장
삼성전자 갤럭시북 프로 NT950XDB-KH58P,i5-11세대,8,256,1575200,1050,15.6,내장
ASUS X415EA-EB030 WIN10,i5-11세대,8,256,676960,1550,14,내장
삼성전자 2021 갤럭시북 NT755XDA-K58AS,i5-11세대,8,256,2790000,1550,15.6,내장
삼성전자 노트북 플러스2 NT550XDZ-GD5AG WIN10 16GB램,i5-11세대,16,256,1330930,1840,15.6,외장
삼성전자 갤럭시북 이온2 NT950XDZ-A58AW WIN10,i5-11세대,8,256,1452620,1190,15.6,내장
LG전자 2021 울트라PC 17UD70P-GX56K WIN10 32GB램,i5-11세대,32,256,1898090,1850,17,내장
LG전자 2021 그램14 14Z90P-GA5BK,i5-11세대,8,256,1589990,999,14,내장
삼성전자 갤럭시북 플렉스2 NT930QDA-KF58Z,i5-11세대,8,256,1682900,1160,13.3,내장
삼성전자 갤럭시북 프로 NT950XDY-A51A WIN10,i5-11세대,16,256,2091660,1050,15.6,내장
삼성전자 갤럭시북 프로360 NT930QDB-KC58G,i5-11세대,8,256,1855620,1040,13.3,내장
HP 14s-DQ2007TU WIN10 16GB램,i5-11세대,16,256,845470,1430,14,내장
삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 32GB램,i5-11세대,32,256,1398000,1810,15.6,내장
삼성전자 갤럭시북 프로360 NT950QDB-KF58S,i5-11세대,8,256,1860100,1390,15.6,내장
LG전자 2021 그램16 16Z90P-GA5BK,i5-11세대,8,256,1567500,1190,16,내장
HP 250 G8-363U0PC WIN10,i5-11세대,8,256,824820,1690,15.6,내장
삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AB WIN10,i5-11세대,8,256,2068000,1570,15.6,외장
DELL 인스피론 15 5502 DN5502-UB05KR WIN10 16GB램,i5-11세대,16,512,1225610,1720,15.6,외장
HP 14s-dq2006TU 16GB램,i5-11세대,16,256,854670,1460,14,내장
삼성전자 노트북 플러스2 NT550XDA-XC59G 16GB램,i5-11세대,16,256,1252830,1840,15.6,외장
HP 파빌리온 x360 14-dw1052TU 32GB램,i5-11세대,32,512,1057990,1610,14,내장
LG전자 그램360 14TD90P-GX5BK WIN10,i5-11세대,16,256,2668000,1250,14,내장
LG전자 2021 울트라기어 15U70P-FR56K 16GB램,i5-11세대,16,256,1617870,1850,15.6,외장
삼성전자 갤럭시북 프로 NT950XDC-XF58S,i5-11세대,8,256,1682110,1150,15.6,외장
LG전자 2021 울트라PC 15UD50P-GX50K WIN10 40GB램,i5-11세대,40,2000,2198990,1800,15.6,내장
LG전자 2021 울트라PC 15U50P-GR56K 64GB램,i5-11세대,64,1000,1799000,1800,15.6,내장
레노버 씽크패드 X1 나노 20UNS02100,i5-11세대,16,256,1929000,907,13.3,내장
삼성전자 갤럭시북 프로 NT950XDB-KH58S,i5-11세대,8,256,1646090,1050,15.6,내장
LG전자 2021 울트라PC 15UD50P-GX50K WIN10 24GB램,i5-11세대,24,256,1339490,1800,15.6,내장
LG전자 2021 그램14 14Z90P-GA56K,i5-11세대,8,512,1678990,999,14,내장
삼성전자 갤럭시북 프로360 NT930QDB-KC58S,i5-11세대,8,256,1894880,1040,13.3,내장
DELL 인스피론 15 5510 DN5510-WH03KR,i5-11세대,8,256,978940,1630,15.6,내장
LG전자 2021 울트라기어 15UD70P-PX50K WIN10 16GB램,i5-11세대,16,256,1869310,1850,15.6,외장
LG전자 2021 울트라기어 17UD70P-PX56K WIN10 64GB램,i5-11세대,64,2000,2464670,1950,17,외장
삼성전자 노트북 플러스2 NT550XDA-KC58G 32GB램,i5-11세대,32,256,1271250,1810,15.6,내장
HP 파빌리온 x360 14-dw1050TU,i5-11세대,8,512,999000,1610,14,내장
삼성전자 갤럭시북 이온2 NT950XDA-XF58W,i5-11세대,8,256,1672000,1260,15.6,외장
삼성전자 갤럭시북 플렉스2 NT950QDA-XF58B,i5-11세대,8,256,1961140,1570,15.6,외장
레노버 아이디어패드 Slim3-15ITL 5W,i5-11세대,8,256,789000,1650,15.6,내장
LG전자 2021 그램16 16ZD90P-GX5LK WIN10,i5-11세대,16,256,1625350,1190,16,내장
LG전자 2021 울트라기어 15U70P-FR56K 24GB램,i5-11세대,24,256,2820520,1850,15.6,외장
삼성전자 갤럭시북 프로 NT950XDC-XL51S,i5-11세대,16,256,1943510,1150,15.6,외장
HP 14s-DQ2008TU,i5-11세대,8,256,749000,1430,14,내장
LG전자 2021 그램17 17Z95N-OA5YK,i5-11세대,16,256,1876520,1350,17,내장
삼성전자 갤럭시북 프로 NT935XDB-KC58B,i5-11세대,8,256,1804190,880,13.3,내장
HP 15s-fq2517TU WIN10,i5-11세대,8,512,791200,1690,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDA-KC58W 16GB램,i5-11세대,16,256,1599780,1190,15.6,내장
DELL 보스트로 15 3500 0003KR WIN10 36GB램,i5-11세대,36,1000,1590600,1780,15.6,내장
DELL 인스피론 15 5502 DN5502-UB01KR WIN10 16GB램,i5-11세대,16,256,1030400,1720,15.6,내장
삼성전자 노트북 플러스2 NT560XDA-XC58 16GB램,i5-11세대,16,256,1618000,1850,15.6,외장
HP 파빌리온 15-eg0079TU WIN10 16GB램,i5-11세대,16,256,968000,1850,15.6,내장
레노버 씽크패드 E14 ITL 20TAS00V00,i5-11세대,8,256,989000,1700,14,외장
삼성전자 갤럭시북 프로360 NT930QDB-KC58N,i5-11세대,8,256,1910400,1040,13.3,내장
ASUS X415EA-EB029 WIN10 12GB램,i5-11세대,12,256,722820,1550,14,내장
DELL 보스트로 15 3500 0003KR WIN10 8GB램,i5-11세대,8,256,873070,1780,15.6,내장
DELL 인스피론 14 5410 DN5410-WH04KR,i5-11세대,8,256,968940,1440,14,내장
ASUS X415EA-EB029 WIN10,i5-11세대,8,256,677030,1550,14,내장
DELL 인스피론 15 5502 DN5502-UB01KR WIN10,i5-11세대,8,256,984400,1720,15.6,내장
ASUS X415EA-EB030 WIN10 12GB램,i5-11세대,12,256,780140,1550,14,내장
ASUS 비보북 S15 S533EQ-BQ024 WIN10,i5-11세대,8,512,986990,1800,15.6,외장
ASUS 비보북 X513EA-BQ031 WIN10 12GB램,i5-11세대,12,256,756520,1800,15.6,내장
DELL 인스피론 15 5502 DN5502-UB01KR WIN10 32GB램,i5-11세대,32,1000,1333070,1720,15.6,내장
HP 15s-fq2014TU 16GB램,i5-11세대,16,256,839120,1690,15.6,내장
HP 파빌리온 15-eg0079TU WIN10 32GB램,i5-11세대,32,256,1133670,1850,15.6,내장
HP 15s-fq2516TU,i5-11세대,8,512,799000,1690,15.6,내장
LG전자 2021 울트라PC 15U50P-GR56K,i5-11세대,8,256,927480,1800,15.6,내장
HP 프로북 450 G8-2Z9A2PA WIN10 64GB램,i5-11세대,64,2000,2498990,1740,15.6,내장
HP 프로북 450 G8-2Z9A2PA WIN10,i5-11세대,8,256,1088990,1740,15.6,내장
HP 250 G8-363U0PC WIN10 32GB램,i5-11세대,32,1000,1599000,1690,15.6,내장
HP 15s-fq2014TU,i5-11세대,8,256,779000,1690,15.6,내장
삼성전자 노트북 플러스2 NT560XDA i7 16GB램,i5-11세대,16,256,1759490,1850,15.6,외장
삼성전자 노트북 플러스2 NT560XDA i7 8GB램,i5-11세대,8,256,1722640,1850,15.6,외장
삼성전자 갤럭시북 이온2 NT950XDZ-G58AW WIN10 24GB램,i5-11세대,24,256,1931070,1260,15.6,외장
에이서 Swift3 SF314-59 플라이 i5 MAX WIN10,i5-11세대,16,512,919080,1200,14,내장
ASUS 비보북 S15 S533EA-BN119 WIN10,i5-11세대,8,512,1120050,1800,15.6,내장
에이서 Swift5 SF514-55T i5 WIN10,i5-11세대,16,512,1333960,1000,14,내장
ASUS 비보북 S15 S533EA-BQ009 WIN10,i5-11세대,8,512,1052230,1800,15.6,내장
레노버 요가 7 15ITL I5 PRO W10,i5-11세대,16,512,1380000,1900,15.6,내장
HP 파빌리온 x360 14-dw1050TU 32GB램,i5-11세대,32,512,1199000,1610,14,내장
레노버 아이디어패드 Slim5-15ITL 82FG005JKR,i5-11세대,8,256,897330,1660,15.6,외장
레노버 요가 7 14ITL I5 W10,i5-11세대,8,512,1349000,1400,14,내장
삼성전자 노트북 플러스2 NT550XDA i5 WIN10 8GB,i5-11세대,8,256,1188340,1840,15.6,내장
ASUS TUF Dash F15 FX516PM-HN015 WIN10 16GB램,i5-11세대,16,512,1590680,2000,15.6,외장
HP 프로북 440 G8 2Z9B5PA WIN10 16GB램,i5-11세대,16,256,1175000,1380,14,외장
LG전자 그램360 16TD90P-GX56K WIN10,i5-11세대,16,256,2852000,1480,16,내장
레노버 씽크패드 X1 나노 20UNCTO1WWKOKR0,i5-11세대,8,256,1875456,962,13.3,내장
ASUS 비보북 X513EA-BQ031 WIN10,i5-11세대,8,256,746520,1800,15.6,내장
삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ WIN10,i5-11세대,8,256,1968940,1570,15.6,외장
레노버 플렉스 5 15ITL I5 82HT0005KR,i5-11세대,8,256,916648,2000,15.6,내장
레노버 요가 Slim7 15ITL I5 82ACCTO1WWKOKR0,i5-11세대,8,256,1058250,1600,15.6,내장
LG전자 2021 그램17 17Z90P-GA56K,i5-11세대,8,512,2054330,1350,17,내장
LG전자 그램360 14T90P-GA56K,i5-11세대,16,256,1779000,1250,14,내장
HP 파빌리온 15-eg0500TU 32GB램,i5-11세대,32,1000,1187100,1850,15.6,내장
ASUS 비보북 S15 S533EA-BQ010 WIN10,i5-11세대,8,512,900670,1800,15.6,내장
GIGABYTE G5 MD Gen11 i5 WIN10,i5-11세대,16,512,5000000,2200,15.6,외장
삼성전자 갤럭시북 프로360 NT950QDB-KF58N,i5-11세대,8,256,1860090,1390,15.6,내장
삼성전자 노트북 플러스2 NT560XDZ-G58A WIN10 16GB램,i5-11세대,16,256,1647000,1850,15.6,외장
레노버 씽크패드 E14 ITL 20TAS01300,i5-11세대,8,512,1003580,1590,14,내장
LG전자 2021 울트라PC 15U50P-GR56K 24GB램,i5-11세대,24,256,1255200,1800,15.6,내장
LG전자 2021 울트라기어 17UD70P-PX56K WIN10 32GB램,i5-11세대,32,256,1925700,1950,17,외장
레노버 요가 Slim7 15ITL i5 16G WIN10,i5-11세대,16,512,1138807,1850,15.6,내장
삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AB WIN10,i5-11세대,8,256,2009020,1160,13.3,내장
DELL 보스트로 14 3400 0004KR WIN10 32GB램,i5-11세대,32,256,826990,1590,14,내장
레노버 씽크북 15-ITL 20VE004QKR,i5-11세대,8,256,829000,1700,15.6,내장
주연테크 슈퍼플라이 J9FT WIN10,i5-11세대,16,512,969880,1120,14,내장
삼성전자 갤럭시북 프로360 NT950QDB-KM59S,i5-11세대,8,512,2064000,1390,15.6,내장
DELL 인스피론 14 7400 WH03KR,i5-11세대,8,512,1252000,1260,14.5,외장
HP 15s-fq2516TU 16GB램,i5-11세대,16,512,899000,1690,15.6,내장
ASUS 비보북 X413EA-EB087 WIN10,i5-11세대,8,256,939990,1400,14,내장
ASUS 젠북 UX325EA-KG353 WIN10,i5-11세대,16,1000,1448990,1140,13.3,내장
삼성전자 갤럭시북 프로 NT930XDB-KF58P,i5-11세대,8,256,1504110,870,13.3,내장
LG전자 2021 울트라PC 15UD50P-KX50K WIN10 24GB램,i5-11세대,24,256,1879610,1850,15.6,외장
HP 스펙터 x360 13-aw2103TU,i5-11세대,8,256,1598990,1300,13.3,내장
LG전자 2021 울트라기어 17U70P-FA56K 24GB램,i5-11세대,24,256,2100290,1950,17,외장
LG전자 그램360 14T90P-OA56K,i5-11세대,16,256,1848810,1250,14,내장
삼성전자 갤럭시북 프로 NT950XDB-KF58S,i5-11세대,8,256,1593100,1050,15.6,내장
DELL 보스트로 14 3400 0003KR WIN10 16GB램,i5-11세대,16,1000,741330,1590,14,내장
ASUS 비보북 S15 S533EQ-BN174 WIN10,i5-11세대,8,512,1233810,1800,15.6,외장
삼성전자 갤럭시북 플렉스2 NT930QDZ-A51AB WIN10,i5-11세대,16,256,1948000,1160,13.3,내장
HP 14s-dq2005TU WIN10 32GB램,i5-11세대,32,1000,1299000,1460,14,내장
ASUS 비보북 X513EA-BQ031 WIN10 20GB램,i5-11세대,20,256,851960,1800,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDZ-A58AW WIN10 40GB램,i5-11세대,40,256,3680000,1190,15.6,내장
ASUS X515EA-BQ041 WIN10 20GB램,i5-11세대,20,256,827040,1800,15.6,내장
레노버 씽크북 14s Yoga 20WECTO1WWKOKR0,i5-11세대,8,256,1109654,1500,14,내장
레노버 요가 7 15ITL I5 W10,i5-11세대,8,512,1320300,1900,15.6,내장
DELL 인스피론 15 5502 DN5502-UB05KR WIN10 32GB램,i5-11세대,32,1000,1398590,1720,15.6,외장
DELL 보스트로 14 3400 0003KR WIN10,i5-11세대,4,1000,684930,1590,14,내장
레노버 씽크패드 E15 ITL 20TDS00T00,i5-11세대,8,256,959000,1700,15.6,내장
HP 파빌리온 x360 14-dw1050TU 16GB램,i5-11세대,16,512,1048800,1610,14,내장
HP 프로북 450 G8-2Z9A2PA WIN10 16GB램,i5-11세대,16,256,1198990,1740,15.6,내장
레노버 요가 Slim7 15ITL i5 WIN10,i5-11세대,8,512,1178950,1850,15.6,내장
레노버 씽크패드 E14 ITL 20TAS01A00,i5-11세대,8,256,1038950,1700,14,외장
HP 파빌리온 15-eg0079TU WIN10,i5-11세대,8,256,899000,1850,15.6,내장
ASUS 비보북 S15 S533EQ-BQ025 WIN10,i5-11세대,8,512,958790,1800,15.6,외장
레노버 요가 7 14ITL I5 82BHCTO1WWKOKR0,i5-11세대,8,256,1248506,1430,14,내장
레노버 씽크패드 L13 Yoga G2 20VKCTO1WWKOKR0,i5-11세대,8,256,1025270,1430,13.3,내장
DELL 인스피론 15 5510 DN5510-WH01KR,i5-11세대,16,512,1268940,1630,15.6,외장
레노버 씽크패드 X1 나노 20UNS00D00,i5-11세대,16,512,2019000,962,13.3,내장
HP 파빌리온 x360 14-dw1050TU 64GB램,i5-11세대,64,512,1399000,1610,14,내장
ASUS TUF Dash F15 FX516PM-HN015 WIN10 24GB램,i5-11세대,24,2000,1921880,2000,15.6,외장
레노버 씽크패드 T14 GEN2 20W0CTO1WWKOKR0,i5-11세대,8,256,1295536,1470,14,내장
레노버 씽크북 14s-ITL 20VACTO1WWKOKR0,i5-11세대,8,256,1019049,1270,14,내장
레노버 요가 Slim7 14ITL i5 WIN10 16GB램,i5-11세대,16,512,1159000,1400,14,내장
레노버 씽크패드 X1 Yoga 20XYCTO1WWKOKR0,i5-11세대,8,256,1929048,1350,14,내장
레노버 아이디어패드 Slim5-14ITL 82FE0057KR,i5-11세대,8,256,897330,1580,14,외장
레노버 씽크패드 X1 카본 20XWCTO1WWKOKR0,i5-11세대,8,256,1759912,1130,14,내장
레노버 씽크패드 E15 ITL 20TDCTO1WWKOKR0,i5-11세대,4,256,854930,1700,15.6,내장
레노버 요가 Slim7 82A3001XKR,i5-11세대,8,512,1090511,1400,14,내장
레노버 아이디어패드 Slim5-14ITL 82FE000DKR,i5-11세대,8,256,849034,1580,14,내장
삼성전자 갤럭시북 이온2 NT950XDA-KH58W,i5-11세대,8,256,1562050,1190,15.6,내장
DELL 보스트로 15 3500 0003KR WIN10 12GB램,i5-11세대,12,1000,999000,1780,15.6,내장
HP 프로북 450 G8-2Z9A2PA WIN10 32GB램,i5-11세대,32,1000,1798660,1740,15.6,외장
HP 프로북 450 G8 2Z9A5PA WIN10,i5-11세대,8,256,1312660,1740,15.6,외장
레노버 씽크북 13s-ITL 20V90031KR,i5-11세대,8,256,949000,1260,13.3,내장
DELL XPS 13 9305 WH02KR,i5-11세대,8,512,1417880,1160,13.3,내장
삼성전자 갤럭시북 프로 NT950XDB-KJ51S,i5-11세대,16,256,1799280,1050,15.6,내장
삼성전자 노트북 플러스2 NT550XDA-XF59W,i5-11세대,8,256,1193800,1840,15.6,외장
DELL 2in1 인스피론 14 5410 DN5410A-WH02KR,i5-11세대,8,256,998940,1500,14,내장
레노버 씽크패드 E15 ITL 20TDS01400,i5-11세대,8,256,957550,1700,15.6,내장
DELL 인스피론 15 5502 DN5502-WH05KR,i5-11세대,8,512,1009000,1720,15.6,외장
에이서 아스파이어5 A515-56 유니크 WIN10,i5-11세대,8,256,759000,1690,15.6,내장
삼성전자 갤럭시북 플렉스2 NT950QDZ-G51AZ WIN10,i5-11세대,16,256,2099000,1570,15.6,외장
삼성전자 갤럭시북 이온2 NT950XDZ-G58AW WIN10 32GB램,i5-11세대,32,256,2684030,1260,15.6,외장
LG전자 2021 그램17 17Z95N-OA56K,i5-11세대,16,512,1962730,1350,17,내장
삼성전자 갤럭시북 이온2 NT930XDZ-A51AW WIN10,i5-11세대,16,512,1622000,970,13.3,내장
삼성전자 갤럭시북 이온2 NT950XDA-XF58W 16GB램,i5-11세대,16,256,1799000,1260,15.6,외장
레노버 요가 Slim7 15ITL i5 W10,i5-11세대,8,512,1109000,1850,15.6,내장
레노버 씽크패드 X1 티타늄 Yoga 20QAS00800,i5-11세대,16,256,2799000,1180,13.5,내장
레노버 씽크패드 E14 ITL 20TAS00Y00,i5-11세대,8,256,909000,1700,14,내장
레노버 씽크북 15-ITL 20VE004VKR,i5-11세대,8,256,899000,1700,15.6,내장
DELL 보스트로 14 3400 0003KR WIN10 32GB램,i5-11세대,32,1000,844730,1590,14,내장
ASUS X515EA-BQ040 WIN10 20GB램,i5-11세대,20,256,859370,1800,15.6,내장
GIGABYTE G5 GD Gen11 i5 WIN10,i5-11세대,16,512,5000000,2200,15.6,외장
레노버 요가 7 15ITL I5 82BJCTO1WWKOKR0,i5-11세대,8,256,1213171,1900,15.6,내장
HP 스펙터 x360 13-aw2106TU,i5-11세대,8,256,1598990,1300,13.3,내장
DELL 보스트로 14 3400 0003KR WIN10 8GB램,i5-11세대,8,1000,731790,1590,14,내장
레노버 아이디어패드 Slim5-15ITL 82FG005HKR,i5-11세대,16,256,945625,1660,15.6,외장
에이서 Swift3 SF314-59 플라이 i5 WIN10,i5-11세대,8,256,929070,1200,14,내장
ASUS TUF Dash F15 FX516PM-HN015 WIN10,i5-11세대,8,512,1588980,2000,15.6,외장
레노버 씽크패드 T14s GEN2 20WMCTO1WWKOKR0,i5-11세대,8,256,1341032,1280,14,내장
레노버 씽크패드 E14 ITL 20TAS01400,i5-11세대,8,256,958950,1700,14,내장
레노버 V14 ITL-82KA002NKR,i5-11세대,8,256,749000,1600,14,내장
레노버 요가 7 Slim 7i Carbon 82EV005DKR,i5-11세대,16,512,1331989,970,13.3,내장
레노버 요가 7 14ITL I5 PRO W10,i5-11세대,16,512,1370625,1400,14,내장
레노버 씽크패드 T15 GEN2 20W4CTO1WWKOKR0,i5-11세대,8,256,1261400,1750,15.6,내장
레노버 씽크패드 X1 티타늄 Yoga 20QACTO1WWKOKR0,i5-11세대,8,256,2368872,1150,13.5,내장
레노버 아이디어패드 Slim5-15ITL 82FG001DKR,i5-11세대,8,256,849034,1660,15.6,내장
레노버 플렉스 5 14ITL I5 82HS0018KR,i5-11세대,8,256,916648,1650,14,내장
레노버 씽크패드 P15s GEN2 20W6CTO1WWKOKR0,i5-11세대,8,256,1497785,1760,15.6,외장
레노버 요가 Slim7 14ITL I5 82A3CTO1WWKOKR0,i5-11세대,8,256,1090890,1500,14,내장
레노버 씽크패드 P14s GEN2 20VXCTO1WWKOKR0,i5-11세대,8,256,1492430,1470,14,외장
DELL 보스트로 15 3500 0003KR WIN10 20GB램,i5-11세대,20,1000,1199000,1780,15.6,내장
HP 엘리트 드래곤플라이 G2 3E2Q0PA,i7-11세대,16,512,2126380,999,13.3,내장
HP 엘리트북 850 G8-3D3X2PA,i7-11세대,16,512,1708780,1690,15.6,내장
삼성전자 2021 갤럭시북 NT750XDA-KF38S,i3-11세대,8,256,863310,1550,15.6,내장
MSI 써밋 B14 A11M WIN10,i7-11세대,16,512,1147590,1300,14,내장
MSI GP시리즈 GP66 레오파드 11UG QHD WIN10,i7-11세대,8,512,2466320,2380,15.6,외장
삼성전자 노트북 플러스2 NT550XDA-KC35G,i3-11세대,4,256,696270,1810,15.6,내장
ASUS 비보북 S15 S533EQ-BN174T,i5-11세대,8,512,1007110,1800,15.6,외장
HP 파빌리온 x360 14-dw1053TU,i7-11세대,16,512,1196500,1610,14,내장
레노버 씽크북 14ITL 20VD005JKR,i5-11세대,8,1000,1099000,1400,14,내장
LG전자 2020 울트라PC 15U50N-LR26K 12GB램,펜티엄 골드,12,256,716500,1750,15.6,내장
HP 스펙터 x360 13-aw2108TU,i7-11세대,16,1000,2248980,1300,13.3,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-X72A,i7-11세대,16,1000,2279050,1570,15.6,외장
HP 스펙터 x360 13-aw2105TU,i7-11세대,16,1000,2229990,1300,13.3,내장
레노버 요가 Slim7 15ITL i7 WIN10,i7-11세대,8,512,1281450,1850,15.6,내장
삼성전자 2021 갤럭시북 NT750XDA-KF58U,i5-11세대,8,256,1059110,1550,15.6,내장
HP 파빌리온 x360 14-dw1051TU,i5-11세대,8,256,898900,1610,14,내장
HP 파빌리온 15-eg0115TX 16GB램,i5-11세대,16,256,973740,1720,15.6,외장
LG전자 그램360 16T90P-OA56K,i5-11세대,16,256,2024980,1480,16,내장
ASUS X515EA-BQ041 WIN10,i5-11세대,8,256,735070,1800,15.6,내장
레노버 플렉스 5 15ITL i5 PRO W10,i5-11세대,8,256,978000,1870,15.6,내장
LG전자 2021 울트라기어 17U70P-FA56K 32GB램,i5-11세대,32,256,2176730,1950,17,외장
삼성전자 갤럭시북 이온2 NT950XDZ-G58AW WIN10 40GB램,i5-11세대,40,4000,3095750,1260,15.6,외장
삼성전자 갤럭시북 이온2 NT950XDZ-A58AW WIN10 32GB램,i5-11세대,32,256,2546420,1190,15.6,내장
HP 15s-fq2013TU WIN10,i5-11세대,8,256,790280,1690,15.6,내장
HP 15s-fq2013TU WIN10 16GB램,i5-11세대,16,500,974280,1690,15.6,내장
DELL 인스피론 15 5502 DN5502-UB05KR WIN10,i5-11세대,8,512,1177740,1720,15.6,외장
HP Z북 Firefly 15 G8 1G3T8AV,i5-11세대,16,512,1834490,1720,15.6,외장
삼성전자 노트북 플러스2 NT550XDA-KC35W,i3-11세대,4,256,718060,1810,15.6,내장
ASUS X515EA-BQ043 WIN10,i3-11세대,4,256,648930,1800,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDZ-A38AW WIN10 24GB램,i3-11세대,24,256,2064860,1190,15.6,내장
레노버 씽크패드 X1 카본 20XWS01000,i7-11세대,16,256,2078950,1140,14,내장
ASUS X515EA-BQ042 WIN10,i3-11세대,4,256,638660,1800,15.6,내장
ASUS X515EA-BQ042 WIN10 12GB램,i3-11세대,12,256,704860,1800,15.6,내장
ASUS X515EA-BQ043 WIN10 12GB램,i3-11세대,12,256,709420,1800,15.6,내장
삼성전자 노트북 플러스2 NT550XDA-XC59G,i5-11세대,8,256,1167760,1840,15.6,외장
ASUS 젠북 플립 UX363EA-HP213T,i7-11세대,16,512,1543230,1300,13.3,내장
레노버 요가 7 14ITL I7 PRO W10,i7-11세대,16,512,1467216,1400,14,내장
레노버 씽크북 14ITL 20VD0052KR,i7-11세대,8,256,979000,1400,14,내장
레노버 씽크패드 T14 Gen2 20W0S00D00,i7-11세대,16,512,1760310,1500,14,내장
HP 프로북 440 G8 2Z9B9PA,i7-11세대,16,512,1349000,1380,14,내장
ASUS ExpertBook B9 B9400CEA-HM0049R,i7-11세대,16,1000,1973590,1010,14,내장
레노버 씽크패드 X1 Yoga 20XY005XKR,i7-11세대,16,512,2549001,1350,14,내장
레노버 씽크패드 X1 카본 20XW0071KR,i7-11세대,16,512,2149000,1130,14,내장
HP 엘리트북 850 G8-3D3X0PA,i7-11세대,16,512,1700000,1690,15.6,외장
HP 프로북 450 G8-2Z9A6PA 64GB램,i7-11세대,64,2000,2326630,1740,15.6,외장
레노버 씽크패드 L13 G2 20VHS02500,i7-11세대,16,512,1341648,1380,13.3,내장
레노버 씽크패드 T14 Gen2 20W0S00200,i7-11세대,16,256,1711390,1500,14,내장
레노버 씽크패드 T14 Gen2 20W0S00E00,i7-11세대,16,512,1662470,1500,14,내장
삼성전자 노트북 플러스2 NT550XDA-K14AG,셀러론,4,128,509000,1810,15.6,내장
삼성전자 노트북 플러스2 NT550XDA-K14AG 8GB램,셀러론,8,128,529000,1810,15.6,내장
정현씨앤씨 NEXTBOOK NB141LTN41,셀러론,4,64,557070,1200,14,내장
